name,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,approx_cost,listed_in_type,rating_category
Restaurant_2519,Yes,No,3.3,131,Whitefield,Quick Bites,"Kebab, Nihari",Mughlai,150.0,Dine-out,Low
Restaurant_2520,Yes,No,4.7,146,Bellandur,Food Court,"Mutton Biryani, Veg Biryani",Biryani,400.0,Dine-out,High
Restaurant_2521,Yes,No,2.4,5,Bellandur,Casual Dining,"Tom Yum, Spring Rolls, Pad Thai",Thai,500.0,Dine-out,Low
Restaurant_2522,No,No,4.4,350,HSR Layout,Casual Dining,"Sushi, Miso Soup",Japanese,600.0,Dine-out,High
Restaurant_2523,No,No,3.9,1343,Yelahanka,Food Court,"Margherita, Pepperoni, BBQ Chicken",Pizza,250.0,Dine-out,Medium
Restaurant_2524,No,No,3.8,1329,Yelahanka,Bakery,"Quesadilla, Nachos",Mexican,150.0,Dine-out,Medium
Restaurant_2525,Yes,No,3.7,75,Koramangala,Quick Bites,"Biryani, Nihari, Kebab",Mughlai,250.0,Dine-out,Medium
Restaurant_2526,No,No,4.6,157,Marathahalli,Delivery,"Tiramisu, Pizza",Italian,250.0,Delivery,High
Restaurant_2527,No,No,4.1,322,Electronic City,Dessert Parlor,"Vada Pav, Bhel",Street Food,400.0,Dine-out,High
Restaurant_2528,Yes,No,3.3,750,Koramangala,Bakery,"Pastry, Ice Cream",Desserts,200.0,Dine-out,Low
Restaurant_2529,No,No,2.8,397,Hebbal,Quick Bites,"Masala Dosa, Idli, Vada, Filter Coffee",South Indian,,Dine-out,Low
Restaurant_2530,Yes,No,3.9,421,Jayanagar,Beverage Shop,"Vada, Filter Coffee",South Indian,100.0,Dine-out,Medium
Restaurant_2531,No,Yes,3.9,524,Yelahanka,Casual Dining,"Garlic Bread, BBQ Chicken, Margherita, Pepperoni",Pizza,700.0,Dine-out,Medium
Restaurant_2532,No,No,2.9,43,Malleshwaram,Bakery,"Masala Dosa, Idli, Filter Coffee",South Indian,150.0,Dine-out,Low
Restaurant_2533,No,No,4.1,399,Bellandur,Fine Dining,"Masala Dosa, Vada, Idli, Filter Coffee",South Indian,1950.0,Dine-out,High
Restaurant_2534,Yes,No,3.5,2539,JP Nagar,Dessert Parlor,"Noodles, Fried Rice, Manchurian, Spring Rolls",Chinese,250.0,Dine-out,Medium
Restaurant_2535,Yes,No,3.8,52,BTM,Dessert Parlor,"Spring Rolls, Noodles",Chinese,350.0,Dine-out,Medium
Restaurant_2536,Yes,No,4.2,461,Jayanagar,Delivery,"Burger, Pasta",Continental,250.0,Delivery,High
Restaurant_2537,Yes,Yes,4.7,247,BTM,Cafe,"Fries, Sandwich",Fast Food,550.0,Dine-out,High
Restaurant_2538,No,No,4.6,535,Electronic City,Fine Dining,"Garlic Bread, Margherita, Pepperoni",Pizza,1250.0,Dine-out,High
Restaurant_2539,No,No,3.3,422,Electronic City,Dessert Parlor,"Filter Coffee, Vada, Masala Dosa, Idli",South Indian,200.0,Dine-out,Low
Restaurant_2540,No,No,3.9,503,Hebbal,Bar,"Sandwich, Burger, Pasta, Pizza",Continental,1050.0,Dine-out,Medium
Restaurant_2541,Yes,No,4.2,1204,BTM,Fine Dining,,Pizza,2150.0,Dine-out,High
Restaurant_2542,No,No,3.0,222,Electronic City,Dessert Parlor,"Nachos, Tacos",Mexican,350.0,Dine-out,Low
Restaurant_2543,No,No,3.9,424,JP Nagar,Food Court,"Masala Dosa, Vada",South Indian,200.0,Dine-out,Medium
Restaurant_2544,No,No,5.0,8,Indiranagar,Fine Dining,"Cold Coffee, Brownie, Cappuccino, Cheesecake",Cafe,1650.0,Dine-out,High
Restaurant_2545,Yes,No,3.8,888,Koramangala,Quick Bites,"Ice Cream, Cake, Brownie",Desserts,350.0,Dine-out,Medium
Restaurant_2546,Yes,No,3.4,153,Whitefield,Fine Dining,"Spring Rolls, Green Curry",Thai,1050.0,Dine-out,Low
Restaurant_2547,Yes,No,3.8,966,Banashankari,Delivery,"Butter Naan, Paneer Butter Masala, Biryani, Dal Makhani",North Indian,250.0,Delivery,Medium
Restaurant_2548,No,Yes,3.3,152,BTM,Beverage Shop,"Brownie, Cold Coffee",Cafe,200.0,Dine-out,Low
Restaurant_2549,No,No,4.1,6,Malleshwaram,Beverage Shop,"Veg Biryani, Mutton Biryani, Raita, Chicken Biryani",Biryani,200.0,Dine-out,High
Restaurant_2550,No,No,4.0,100,Jayanagar,Beverage Shop,,Pizza,150.0,Dine-out,High
Restaurant_2551,Yes,No,3.7,2356,Indiranagar,Quick Bites,,Fast Food,350.0,Dine-out,Medium
Restaurant_2552,Yes,Yes,3.8,219,BTM,Bakery,"Veg Biryani, Chicken Biryani, Raita",Biryani,,Dine-out,Medium
Restaurant_2553,No,No,3.6,62,Indiranagar,Beverage Shop,"Pasta, Pizza, Burger",Continental,150.0,Dine-out,Medium
Restaurant_2554,No,No,3.7,70,Yelahanka,Casual Dining,"Burger, Sandwich",Continental,850.0,Dine-out,Medium
Restaurant_2555,No,No,3.3,183,Indiranagar,Quick Bites,"Tom Yum, Green Curry",Thai,300.0,Dine-out,Low
Restaurant_2556,No,Yes,3.2,18,BTM,Bakery,"Idli, Vada, Filter Coffee",South Indian,250.0,Dine-out,Low
Restaurant_2557,Yes,No,4.4,472,HSR Layout,Casual Dining,"Veg Biryani, Mutton Biryani, Raita",Biryani,1000.0,Dine-out,High
Restaurant_2558,No,Yes,3.7,133,Marathahalli,Casual Dining,"Miso Soup, Ramen, Sushi",Japanese,650.0,Dine-out,Medium
Restaurant_2559,No,No,3.8,417,Malleshwaram,Casual Dining,"Pastry, Cake, Brownie, Ice Cream",Desserts,,Dine-out,Medium
Restaurant_2560,Yes,No,3.9,88,Whitefield,Bar,"Idli, Filter Coffee",South Indian,850.0,Dine-out,Medium
Restaurant_2561,Yes,No,4.0,337,Whitefield,Delivery,"BBQ Chicken, Pepperoni",Pizza,350.0,Delivery,High
Restaurant_2562,Yes,No,3.2,437,Malleshwaram,Delivery,"Tacos, Burrito, Quesadilla, Nachos",Mexican,250.0,Delivery,Low
Restaurant_2563,Yes,No,3.0,28,HSR Layout,Quick Bites,"Sandwich, Pasta",Continental,300.0,Dine-out,Low
Restaurant_2564,No,No,3.4,259,Bellandur,Casual Dining,"Biryani, Dal Makhani",North Indian,600.0,Dine-out,Low
Restaurant_2565,Yes,No,4.0,216,Electronic City,Food Court,"Spring Rolls, Tom Yum, Pad Thai, Green Curry",Thai,200.0,Dine-out,High
Restaurant_2566,Yes,No,3.8,156,Whitefield,Fine Dining,"Pizza, Pasta",Continental,1650.0,Dine-out,Medium
Restaurant_2567,Yes,No,3.6,500,Bellandur,Bakery,"Noodles, Fried Rice, Spring Rolls, Manchurian",Chinese,250.0,Dine-out,Medium
Restaurant_2568,Yes,No,4.9,652,Indiranagar,Delivery,"Vada Pav, Pani Puri, Bhel, Pav Bhaji",Street Food,250.0,Delivery,High
Restaurant_2569,Yes,Yes,3.1,463,JP Nagar,Beverage Shop,"Haleem, Kebab, Nihari",Mughlai,150.0,Dine-out,Low
Restaurant_2570,No,No,3.3,85,Jayanagar,Quick Bites,"Wrap, Burger, Sandwich, Fries",Fast Food,250.0,Dine-out,Low
Restaurant_2571,Yes,No,4.7,237,Yelahanka,Bakery,"Raita, Chicken Biryani",Biryani,150.0,Dine-out,High
Restaurant_2572,Yes,Yes,4.0,141,Koramangala,Quick Bites,"Masala Dosa, Vada, Filter Coffee, Idli",South Indian,150.0,Dine-out,High
Restaurant_2573,Yes,No,3.4,396,Whitefield,Food Court,"Haleem, Kebab",Mughlai,,Dine-out,Low
Restaurant_2574,Yes,No,4.4,407,Malleshwaram,Bar,"Miso Soup, Ramen",Japanese,900.0,Dine-out,High
Restaurant_2575,Yes,No,3.8,228,JP Nagar,Bar,"Biryani, Nihari",Mughlai,1250.0,Dine-out,Medium
Restaurant_2576,Yes,Yes,3.8,878,BTM,Casual Dining,"Brownie, Cappuccino, Cheesecake",Cafe,750.0,Dine-out,Medium
Restaurant_2577,No,No,3.8,56,Hebbal,Bar,,Street Food,850.0,Dine-out,Medium
Restaurant_2578,No,No,3.4,1879,Marathahalli,Quick Bites,"Bruschetta, Tiramisu, Pasta",Italian,200.0,Dine-out,Low
Restaurant_2579,Yes,No,3.3,61,Malleshwaram,Beverage Shop,"Brownie, Cold Coffee, Cheesecake",Cafe,100.0,Dine-out,Low
Restaurant_2580,Yes,No,3.7,823,Electronic City,Casual Dining,"Cheesecake, Brownie, Cappuccino, Cold Coffee",Cafe,800.0,Dine-out,Medium
Restaurant_2581,No,Yes,3.4,234,Hebbal,Dessert Parlor,"Burger, Sandwich",Fast Food,,Dine-out,Low
Restaurant_2582,No,No,3.7,1112,Hebbal,Bakery,"Manchurian, Fried Rice",Chinese,250.0,Dine-out,Medium
Restaurant_2583,Yes,No,4.0,46,Indiranagar,Food Court,"Pizza, Burger, Sandwich, Pasta",Continental,250.0,Dine-out,High
Restaurant_2584,No,No,4.1,288,Marathahalli,Casual Dining,,Cafe,650.0,Dine-out,High
Restaurant_2585,No,No,4.3,263,Jayanagar,Quick Bites,"Spring Rolls, Tom Yum",Thai,,Dine-out,High
Restaurant_2586,No,No,3.5,2616,Jayanagar,Bakery,"Pepperoni, BBQ Chicken, Garlic Bread, Margherita",Pizza,150.0,Dine-out,Medium
Restaurant_2587,Yes,Yes,4.2,2669,HSR Layout,Beverage Shop,"Pizza, Burger",Continental,150.0,Dine-out,High
Restaurant_2588,Yes,No,4.0,126,Bellandur,Cafe,"Spring Rolls, Noodles, Fried Rice",Chinese,550.0,Dine-out,High
Restaurant_2589,Yes,Yes,4.2,626,Banashankari,Food Court,"Nachos, Quesadilla",Mexican,350.0,Dine-out,High
Restaurant_2590,No,No,3.5,402,Hebbal,Quick Bites,"Idli, Vada, Masala Dosa, Filter Coffee",South Indian,300.0,Dine-out,Medium
Restaurant_2591,No,No,3.2,80,HSR Layout,Food Court,"Pizza, Pasta",Italian,250.0,Dine-out,Low
Restaurant_2592,Yes,No,4.1,112,Electronic City,Delivery,"Pasta, Sandwich",Continental,200.0,Delivery,High
Restaurant_2593,No,Yes,3.0,2039,Bellandur,Cafe,"Pad Thai, Green Curry, Tom Yum, Spring Rolls",Thai,350.0,Dine-out,Low
Restaurant_2594,No,Yes,3.8,343,Yelahanka,Bakery,"Tom Yum, Spring Rolls, Green Curry",Thai,150.0,Dine-out,Medium
Restaurant_2595,No,No,2.4,48,Hebbal,Bar,"Raita, Veg Biryani, Mutton Biryani",Biryani,1000.0,Dine-out,Low
Restaurant_2596,No,No,3.0,108,JP Nagar,Quick Bites,"Burger, Wrap",Fast Food,200.0,Dine-out,Low
Restaurant_2597,No,No,3.3,154,Marathahalli,Food Court,"Biryani, Nihari",Mughlai,400.0,Dine-out,Low
Restaurant_2598,Yes,No,4.3,461,Banashankari,Bakery,"Pastry, Cake",Desserts,250.0,Dine-out,High
Restaurant_2599,No,No,4.0,245,BTM,Bar,"Vada Pav, Bhel, Pav Bhaji",Street Food,,Dine-out,High
Restaurant_2600,No,No,3.4,309,Indiranagar,Beverage Shop,"Idli, Vada, Masala Dosa",South Indian,150.0,Dine-out,Low
Restaurant_2601,Yes,Yes,4.4,120,Marathahalli,Beverage Shop,"Fried Rice, Spring Rolls, Manchurian, Noodles",Chinese,150.0,Dine-out,High
Restaurant_2602,Yes,No,4.2,249,HSR Layout,Food Court,"Cappuccino, Cheesecake, Brownie",Cafe,250.0,Dine-out,High
Restaurant_2603,No,No,3.6,39,Koramangala,Casual Dining,"BBQ Chicken, Garlic Bread",Pizza,1000.0,Dine-out,Medium
Restaurant_2604,Yes,No,3.1,1025,Rajajinagar,Delivery,"Spring Rolls, Pad Thai",Thai,250.0,Delivery,Low
Restaurant_2605,No,No,3.6,119,Banashankari,Casual Dining,"Pepperoni, Margherita, BBQ Chicken, Garlic Bread",Pizza,900.0,Dine-out,Medium
Restaurant_2606,Yes,Yes,4.0,848,Banashankari,Delivery,"Sushi, Ramen, Miso Soup",Japanese,250.0,Delivery,High
Restaurant_2607,Yes,No,3.2,206,Electronic City,Quick Bites,"Bruschetta, Pizza",Italian,200.0,Dine-out,Low
Restaurant_2608,Yes,Yes,4.2,405,Indiranagar,Dessert Parlor,"Burrito, Nachos",Mexican,300.0,Dine-out,High
Restaurant_2609,Yes,No,3.9,201,Whitefield,Food Court,"Noodles, Manchurian, Fried Rice",Chinese,400.0,Dine-out,Medium
Restaurant_2610,No,No,4.3,768,Jayanagar,Fine Dining,"Masala Dosa, Idli, Vada",South Indian,1200.0,Dine-out,High
Restaurant_2611,Yes,No,3.9,1088,Jayanagar,Food Court,"Veg Biryani, Mutton Biryani, Raita, Chicken Biryani",Biryani,200.0,Dine-out,Medium
Restaurant_2612,Yes,Yes,4.4,222,Yelahanka,Cafe,"Miso Soup, Sushi, Tempura",Japanese,400.0,Dine-out,High
Restaurant_2613,Yes,Yes,3.9,162,Koramangala,Bar,"Kebab, Biryani",Mughlai,650.0,Dine-out,Medium
Restaurant_2614,Yes,Yes,4.1,703,JP Nagar,Cafe,"Cappuccino, Brownie, Cold Coffee",Cafe,500.0,Dine-out,High
Restaurant_2615,Yes,No,3.6,117,Electronic City,Beverage Shop,"Cake, Brownie",Desserts,150.0,Dine-out,Medium
Restaurant_2616,No,Yes,3.6,551,JP Nagar,Delivery,"Vada Pav, Pani Puri, Pav Bhaji, Bhel",Street Food,400.0,Delivery,Medium
Restaurant_2617,Yes,No,4.5,66,BTM,Bar,"Fries, Sandwich, Wrap, Burger",Fast Food,1150.0,Dine-out,High
Restaurant_2618,Yes,No,2.8,406,Bellandur,Beverage Shop,"Dal Makhani, Paneer Butter Masala",North Indian,200.0,Dine-out,Low
Restaurant_2619,Yes,No,4.2,453,Marathahalli,Bar,"Butter Naan, Dal Makhani, Biryani",North Indian,1150.0,Dine-out,High
Restaurant_2620,Yes,No,3.5,63,Yelahanka,Casual Dining,"Cold Coffee, Cheesecake",Cafe,1000.0,Dine-out,Medium
Restaurant_2621,Yes,Yes,3.6,565,Yelahanka,Beverage Shop,"Idli, Filter Coffee, Masala Dosa",South Indian,100.0,Dine-out,Medium
Restaurant_2622,Yes,No,3.9,346,Rajajinagar,Casual Dining,"Cold Coffee, Brownie, Cappuccino",Cafe,,Dine-out,Medium
Restaurant_2623,No,No,3.0,110,Malleshwaram,Casual Dining,"Ramen, Miso Soup",Japanese,1000.0,Dine-out,Low
Restaurant_2624,No,Yes,3.5,228,Whitefield,Bar,"Spring Rolls, Fried Rice, Noodles",Chinese,1100.0,Dine-out,Medium
Restaurant_2625,No,Yes,3.5,355,HSR Layout,Bakery,"Bhel, Vada Pav, Pani Puri",Street Food,250.0,Dine-out,Medium
Restaurant_2626,Yes,No,3.7,53,Hebbal,Cafe,"Dal Makhani, Paneer Butter Masala",North Indian,250.0,Dine-out,Medium
Restaurant_2627,Yes,No,3.4,1612,Malleshwaram,Beverage Shop,"Tacos, Burrito, Quesadilla, Nachos",Mexican,200.0,Dine-out,Low
Restaurant_2628,Yes,Yes,5.0,821,Bellandur,Fine Dining,"Pizza, Pasta, Tiramisu, Bruschetta",Italian,1850.0,Dine-out,High
Restaurant_2629,No,No,4.6,74,Malleshwaram,Bakery,"Ramen, Miso Soup, Tempura",Japanese,150.0,Dine-out,High
Restaurant_2630,No,No,2.7,700,Electronic City,Cafe,"Miso Soup, Ramen, Tempura",Japanese,250.0,Dine-out,Low
Restaurant_2631,Yes,Yes,4.3,251,Hebbal,Beverage Shop,"Fried Rice, Spring Rolls, Noodles",Chinese,100.0,Dine-out,High
Restaurant_2632,Yes,No,4.2,572,Banashankari,Delivery,"Dal Makhani, Biryani, Butter Naan",North Indian,400.0,Delivery,High
Restaurant_2633,No,No,4.0,194,Koramangala,Cafe,"Veg Biryani, Chicken Biryani",Biryani,450.0,Dine-out,High
Restaurant_2634,No,No,3.8,753,Jayanagar,Fine Dining,"Vada Pav, Pav Bhaji, Bhel, Pani Puri",Street Food,2150.0,Dine-out,Medium
Restaurant_2635,No,No,3.6,693,BTM,Food Court,"Pastry, Cake, Ice Cream, Brownie",Desserts,300.0,Dine-out,Medium
Restaurant_2636,No,Yes,3.5,421,JP Nagar,Quick Bites,"Biryani, Kebab, Nihari",Mughlai,350.0,Dine-out,Medium
Restaurant_2637,No,Yes,3.7,152,Rajajinagar,Casual Dining,"Garlic Bread, Pepperoni, Margherita, BBQ Chicken",Pizza,,Dine-out,Medium
Restaurant_2638,Yes,No,3.2,140,Electronic City,Quick Bites,"Noodles, Fried Rice, Spring Rolls",Chinese,,Dine-out,Low
Restaurant_2639,No,No,3.6,260,Koramangala,Bakery,"Garlic Bread, Margherita",Pizza,150.0,Dine-out,Medium
Restaurant_2640,No,No,2.9,68,Banashankari,Food Court,"Pepperoni, Margherita, Garlic Bread",Pizza,400.0,Dine-out,Low
Restaurant_2641,No,No,3.6,222,HSR Layout,Casual Dining,"Sushi, Tempura, Miso Soup, Ramen",Japanese,650.0,Dine-out,Medium
Restaurant_2642,Yes,No,3.2,553,BTM,Beverage Shop,"Pav Bhaji, Bhel, Pani Puri, Vada Pav",Street Food,100.0,Dine-out,Low
Restaurant_2643,Yes,No,3.9,1039,Electronic City,Bakery,"Tempura, Sushi",Japanese,100.0,Dine-out,Medium
Restaurant_2644,Yes,No,3.9,236,Banashankari,Fine Dining,"Tom Yum, Pad Thai",Thai,1350.0,Dine-out,Medium
Restaurant_2645,Yes,No,3.9,155,Rajajinagar,Bar,"Pav Bhaji, Bhel, Pani Puri, Vada Pav",Street Food,1250.0,Dine-out,Medium
Restaurant_2646,No,No,4.2,1126,Jayanagar,Beverage Shop,"Butter Naan, Dal Makhani",North Indian,150.0,Dine-out,High
Restaurant_2647,Yes,Yes,4.8,1593,Yelahanka,Cafe,"Noodles, Spring Rolls, Manchurian",Chinese,450.0,Dine-out,High
Restaurant_2648,Yes,No,2.5,197,Jayanagar,Bar,"Haleem, Kebab, Biryani, Nihari",Mughlai,1250.0,Dine-out,Low
Restaurant_2649,No,No,3.3,13,Electronic City,Bakery,"Mutton Biryani, Raita, Chicken Biryani",Biryani,200.0,Dine-out,Low
Restaurant_2650,Yes,No,3.6,641,Jayanagar,Cafe,"Sandwich, Pizza",Continental,500.0,Dine-out,Medium
Restaurant_2651,Yes,No,4.4,1011,Koramangala,Fine Dining,"Pizza, Bruschetta, Pasta, Tiramisu",Italian,1400.0,Dine-out,High
Restaurant_2652,Yes,No,3.0,8,Koramangala,Quick Bites,"BBQ Chicken, Pepperoni, Garlic Bread",Pizza,350.0,Dine-out,Low
Restaurant_2653,No,No,3.2,433,JP Nagar,Cafe,"Haleem, Biryani, Kebab",Mughlai,300.0,Dine-out,Low
Restaurant_2654,Yes,Yes,4.1,545,Electronic City,Quick Bites,"Pani Puri, Pav Bhaji, Bhel, Vada Pav",Street Food,300.0,Dine-out,High
Restaurant_2655,No,No,3.7,264,JP Nagar,Casual Dining,"Sandwich, Wrap, Burger, Fries",Fast Food,850.0,Dine-out,Medium
Restaurant_2656,Yes,Yes,4.2,872,Electronic City,Delivery,"Wrap, Burger",Fast Food,250.0,Delivery,High
Restaurant_2657,No,No,3.9,326,Yelahanka,Dessert Parlor,"Sandwich, Pizza, Burger, Pasta",Continental,300.0,Dine-out,Medium
Restaurant_2658,Yes,Yes,4.2,711,Yelahanka,Beverage Shop,"Pizza, Pasta, Burger, Sandwich",Continental,100.0,Dine-out,High
Restaurant_2659,Yes,No,3.9,425,HSR Layout,Dessert Parlor,"Pizza, Sandwich, Pasta, Burger",Continental,200.0,Dine-out,Medium
Restaurant_2660,Yes,No,3.8,162,Electronic City,Casual Dining,,Mexican,800.0,Dine-out,Medium
Restaurant_2661,Yes,No,4.1,573,Rajajinagar,Cafe,"Ramen, Tempura, Sushi",Japanese,550.0,Dine-out,High
Restaurant_2662,Yes,No,2.7,540,Bellandur,Casual Dining,"Pastry, Brownie",Desserts,800.0,Dine-out,Low
Restaurant_2663,Yes,No,4.6,2515,BTM,Dessert Parlor,"Bruschetta, Tiramisu, Pasta",Italian,300.0,Dine-out,High
Restaurant_2664,Yes,No,2.7,193,Indiranagar,Dessert Parlor,"Tiramisu, Pasta, Bruschetta",Italian,200.0,Dine-out,Low
Restaurant_2665,Yes,Yes,3.5,34,Hebbal,Beverage Shop,"Chicken Biryani, Mutton Biryani",Biryani,100.0,Dine-out,Medium
Restaurant_2666,Yes,No,3.7,2453,Indiranagar,Bar,"Margherita, Garlic Bread, BBQ Chicken, Pepperoni",Pizza,950.0,Dine-out,Medium
Restaurant_2667,Yes,No,4.1,601,Banashankari,Food Court,"Vada, Masala Dosa, Idli",South Indian,400.0,Dine-out,High
Restaurant_2668,No,No,2.2,965,Yelahanka,Casual Dining,"Cake, Ice Cream, Brownie, Pastry",Desserts,950.0,Dine-out,Low
Restaurant_2669,No,No,3.7,60,Jayanagar,Delivery,"Wrap, Burger, Fries",Fast Food,250.0,Delivery,Medium
Restaurant_2670,Yes,Yes,4.4,276,BTM,Food Court,"Butter Naan, Paneer Butter Masala, Biryani",North Indian,300.0,Dine-out,High
Restaurant_2671,Yes,No,4.3,92,Malleshwaram,Casual Dining,"Butter Naan, Biryani",North Indian,750.0,Dine-out,High
Restaurant_2672,No,No,3.8,1028,Bellandur,Fine Dining,"Sandwich, Burger, Pasta, Pizza",Continental,1850.0,Dine-out,Medium
Restaurant_2673,Yes,Yes,3.8,1210,Koramangala,Bakery,"Cold Coffee, Cheesecake, Cappuccino",Cafe,250.0,Dine-out,Medium
Restaurant_2674,No,No,3.4,354,Marathahalli,Bakery,"Sandwich, Burger",Fast Food,250.0,Dine-out,Low
Restaurant_2675,Yes,No,3.6,111,Whitefield,Dessert Parlor,"Vada, Masala Dosa, Idli, Filter Coffee",South Indian,200.0,Dine-out,Medium
Restaurant_2676,No,No,3.2,65,HSR Layout,Bakery,"Cake, Ice Cream, Brownie",Desserts,250.0,Dine-out,Low
Restaurant_2677,Yes,No,3.4,452,Jayanagar,Quick Bites,"Vada, Idli, Filter Coffee",South Indian,150.0,Dine-out,Low
Restaurant_2678,No,No,3.9,412,Jayanagar,Delivery,,North Indian,300.0,Delivery,Medium
Restaurant_2679,Yes,Yes,4.1,729,Rajajinagar,Bakery,"Cappuccino, Cheesecake, Brownie",Cafe,250.0,Dine-out,High
Restaurant_2680,No,No,3.9,213,Jayanagar,Cafe,"Idli, Vada",South Indian,400.0,Dine-out,Medium
Restaurant_2681,Yes,No,3.9,301,Koramangala,Quick Bites,"Tom Yum, Green Curry, Spring Rolls, Pad Thai",Thai,150.0,Dine-out,Medium
Restaurant_2682,Yes,No,4.2,13,Koramangala,Food Court,"Tempura, Ramen, Sushi",Japanese,250.0,Dine-out,High
Restaurant_2683,No,No,4.1,579,Whitefield,Quick Bites,"Sandwich, Fries, Wrap",Fast Food,250.0,Dine-out,High
Restaurant_2684,Yes,No,2.9,239,Hebbal,Casual Dining,"Margherita, Pepperoni, Garlic Bread, BBQ Chicken",Pizza,500.0,Dine-out,Low
Restaurant_2685,No,No,3.3,1248,Electronic City,Dessert Parlor,"Haleem, Kebab",Mughlai,300.0,Dine-out,Low
Restaurant_2686,Yes,No,3.7,569,Malleshwaram,Beverage Shop,"Cappuccino, Cold Coffee, Cheesecake, Brownie",Cafe,100.0,Dine-out,Medium
Restaurant_2687,No,No,3.7,282,BTM,Beverage Shop,"Masala Dosa, Vada",South Indian,200.0,Dine-out,Medium
Restaurant_2688,Yes,No,3.9,178,Jayanagar,Fine Dining,"Pav Bhaji, Bhel, Pani Puri",Street Food,1150.0,Dine-out,Medium
Restaurant_2689,No,No,4.2,1484,Indiranagar,Delivery,"Tempura, Sushi, Miso Soup",Japanese,350.0,Delivery,High
Restaurant_2690,No,No,4.7,11,JP Nagar,Casual Dining,"Cheesecake, Cappuccino",Cafe,700.0,Dine-out,High
Restaurant_2691,Yes,No,3.9,231,Rajajinagar,Beverage Shop,"Ramen, Sushi, Miso Soup, Tempura",Japanese,150.0,Dine-out,Medium
Restaurant_2692,No,No,3.7,1594,Rajajinagar,Dessert Parlor,"Cold Coffee, Brownie",Cafe,250.0,Dine-out,Medium
Restaurant_2693,No,Yes,4.3,684,Hebbal,Food Court,"Spring Rolls, Tom Yum",Thai,350.0,Dine-out,High
Restaurant_2694,Yes,No,2.9,330,Indiranagar,Beverage Shop,"Margherita, BBQ Chicken",Pizza,150.0,Dine-out,Low
Restaurant_2695,No,No,3.7,126,Banashankari,Cafe,"Wrap, Burger, Sandwich",Fast Food,300.0,Dine-out,Medium
Restaurant_2696,Yes,No,4.3,1155,Indiranagar,Quick Bites,"Ice Cream, Brownie, Pastry, Cake",Desserts,300.0,Dine-out,High
Restaurant_2697,No,Yes,3.6,123,Bellandur,Beverage Shop,"Paneer Butter Masala, Dal Makhani",North Indian,200.0,Dine-out,Medium
Restaurant_2698,Yes,No,3.2,136,Banashankari,Casual Dining,"Bhel, Vada Pav, Pani Puri, Pav Bhaji",Street Food,500.0,Dine-out,Low
Restaurant_2699,Yes,No,3.7,118,Marathahalli,Bakery,"BBQ Chicken, Garlic Bread, Pepperoni",Pizza,200.0,Dine-out,Medium
Restaurant_2700,Yes,No,3.8,98,Yelahanka,Bakery,"Vada, Filter Coffee",South Indian,200.0,Dine-out,Medium
Restaurant_2701,Yes,No,3.3,1516,JP Nagar,Food Court,"Pizza, Burger, Pasta, Sandwich",Continental,200.0,Dine-out,Low
Restaurant_2702,No,No,4.7,649,Yelahanka,Bakery,"Pepperoni, BBQ Chicken",Pizza,150.0,Dine-out,High
Restaurant_2703,No,Yes,3.7,563,Rajajinagar,Food Court,"Burger, Sandwich",Continental,400.0,Dine-out,Medium
Restaurant_2704,Yes,No,3.2,1481,Indiranagar,Casual Dining,"Fried Rice, Noodles",Chinese,800.0,Dine-out,Low
Restaurant_2705,Yes,No,3.8,149,Marathahalli,Delivery,"Butter Naan, Biryani, Paneer Butter Masala, Dal Makhani",North Indian,400.0,Delivery,Medium
Restaurant_2706,No,No,4.2,5,Electronic City,Bakery,"Wrap, Burger",Fast Food,200.0,Dine-out,High
Restaurant_2707,Yes,No,4.2,575,HSR Layout,Fine Dining,"Sushi, Miso Soup",Japanese,1050.0,Dine-out,High
Restaurant_2708,Yes,No,4.0,425,BTM,Dessert Parlor,"Kebab, Biryani, Nihari, Haleem",Mughlai,200.0,Dine-out,High
Restaurant_2709,Yes,No,3.4,331,Marathahalli,Quick Bites,"Cold Coffee, Brownie, Cheesecake",Cafe,300.0,Dine-out,Low
Restaurant_2710,Yes,No,4.5,43,Hebbal,Bakery,"Pasta, Pizza",Continental,200.0,Dine-out,High
Restaurant_2711,Yes,No,4.1,372,Bellandur,Food Court,"Nihari, Kebab",Mughlai,200.0,Dine-out,High
Restaurant_2712,No,No,4.2,213,BTM,Casual Dining,"Biryani, Kebab, Haleem, Nihari",Mughlai,800.0,Dine-out,High
Restaurant_2713,Yes,No,4.0,192,Indiranagar,Bakery,"Green Curry, Tom Yum, Pad Thai, Spring Rolls",Thai,,Dine-out,High
Restaurant_2714,No,No,4.1,154,Malleshwaram,Beverage Shop,"Sandwich, Pasta, Pizza",Continental,150.0,Dine-out,High
Restaurant_2715,Yes,No,3.4,206,Electronic City,Bakery,"Burrito, Nachos",Mexican,150.0,Dine-out,Low
Restaurant_2716,Yes,Yes,3.8,248,Marathahalli,Food Court,"Tom Yum, Pad Thai",Thai,250.0,Dine-out,Medium
Restaurant_2717,No,Yes,4.6,254,JP Nagar,Cafe,"Nihari, Biryani, Haleem, Kebab",Mughlai,550.0,Dine-out,High
Restaurant_2718,Yes,No,4.6,2657,Indiranagar,Cafe,"Cappuccino, Cold Coffee, Brownie, Cheesecake",Cafe,550.0,Dine-out,High
